xvalue,yvalue,label
992.3163784584642,-1316.9038838692686,7
697.4776813750308,-1615.9213213943287,7
2269.195849793884,1564.4784866938742,8
-1115.0486889093218,-205.46485449826974,5
263.7370691148126,2206.049125116373,1
-93.59167434949521,-810.7519826257152,1
122.82036320985303,-95.69589672422408,2
1300.9036771195586,717.5871183914343,3
-441.46805618747175,-922.7832395439582,9
-352.46561557081793,-2783.9124787309397,8
-971.3949482298857,815.5923490084404,7
287.7158359530638,-574.6772659420817,0
-2080.987221615124,3209.6227080861195,2
-2319.988094730875,-1099.2354680100539,6
494.6400329280301,-1929.752980298599,2
641.8154409760617,326.09777733414484,3
242.09679354013969,1757.5626710996994,1
2865.1859656798724,1291.4698786552442,2
-1831.5706743232388,2021.4559798350506,8
1431.494804299013,2103.2135217134464,4
187.5920301624699,710.3106567648209,1
-2445.4369060859394,232.519455738207,8
1499.2792176532087,1737.6308901875248,5
-2748.2734838328315,693.8236102939566,9
-1247.9172907596899,1092.5663390223444,5
-855.7556525278897,1942.4583310099197,0
-630.7459389967785,-1915.7492943397158,3
994.0471367859126,2406.9827417042297,2
506.387872722841,1512.3886397008594,0
-1584.275863119792,-2842.265019408155,6
1692.1468342798328,1304.6550058693892,5
-164.74023417084996,720.0911887683894,3
886.6093854001973,-2345.529973979342,6
2301.9113245577373,282.2502161008077,7
-1324.0611795684665,-500.30019214965506,1
-2419.507379006222,-480.73609458087367,8
8.000926886782096,54.819251969205325,0
53.38721879765969,697.9876250475445,1
2288.8457426478485,-2000.5913502660464,4
-429.9362111412066,2519.6783458643276,2
91.26536791163122,1042.4706219261677,3
392.8040584028108,-600.8776479754293,6
925.0912317432814,1334.029077266994,7
-620.6274203136231,-447.323339256763,2
497.6961393919951,-1963.3915538542115,7
770.8138480016344,755.9532836455608,8
1125.0077905533544,1667.0581500447531,5
-1513.8436570422593,183.0983348070311,9
2055.127907073362,-789.6648799740719,9
-485.3241627070351,1076.972036634467,4
-602.5287011024922,-340.0077934428488,2
883.8631743622565,1934.822810252123,5
-1082.1882864950217,1161.5472807860217,7
695.3153553184328,-1939.8052507063912,0
1361.240029850994,1747.2167514444213,5
3125.571929906438,-921.3114625604604,2
-1247.4097547089095,1094.719373360416,8
-264.44295117892807,338.94527986350676,6
-925.3118510412303,-1320.7139907087533,7
-1671.0798391428325,2849.239410500551,8
-1251.7416181898025,1218.6872278318622,0
2012.5028387080279,2066.6410498383284,0
1189.5335211940137,362.6858728058753,9
2554.2381415442123,588.0321655535895,9
-2411.5384795292857,809.3191004798293,3
-1235.8247953309883,1623.9296285802193,0
1577.4047954578834,221.9977208803086,8
1750.941127965931,1284.248485292786,4
-115.84707207557615,-869.5512698243501,1
-379.775564180659,-1820.6379922670887,5
1129.728208470874,-1754.750850795274,4
1151.5555546333799,1130.6764025094271,1
-204.86409872743695,-1990.659940607691,9
-428.1742784119772,1012.060817460053,1
-715.5561376356657,-2699.7388748138387,8
378.4831889102019,410.395761395137,6
-757.4862436019265,-764.7774912655797,2
-1787.6242414269034,-451.41825466018105,1
-457.62524239525294,-182.087712450892,2
-596.3131045547792,-1050.510524495623,5
-1586.9239145331196,180.14320340964383,1
939.7705035063757,-3324.9709989963976,0
575.3298702512615,-48.45217900965579,0
-2153.6890532275106,973.1626284171915,0
932.1006040515309,829.6032209670108,1
-1016.362809180581,-2780.5555500955106,6
816.1014305176591,209.30235718271555,1
1737.5209657342032,-1228.2600403928527,6
-2888.2003793064923,884.1453844262891,2
-1996.094576645791,-210.5956415781223,2
-171.52838953488643,37.37517718914063,4
-923.8630204481489,584.9095583559856,4
1463.0259748334445,180.78760737494628,1
-1060.7047279388291,277.94560056840123,4
1678.0472055891,-727.9622599505211,5
-1527.349156055068,2241.2905939850134,0
-310.69829244396817,-814.9444459699608,4
-304.7981711388006,1581.803886951076,7
-1907.412522601954,1145.3308241983332,9
82.1002134777142,2372.594219507299,3
22.20447082625104,-1486.0103026112906,7
-1048.5450086562832,-1251.2543498778712,2
-600.9819630059869,2271.37250077521,3
-1006.0159230635948,-1130.010883456658,9
328.2678575342623,505.1743825979758,0
883.8307589960596,2263.138109499468,9
1668.3926335950405,-2031.6335323015348,4
1648.3675095479437,-961.6042628222516,7
-707.5724244161134,-1996.6975271864926,4
1816.7583729808964,1948.4599105758034,2
765.3568127383905,234.12758134736418,0
-1414.1081625674487,71.68667998133445,5
2374.17590213021,650.0257040036402,2
-247.55942637747643,-1364.1090389136657,1
1794.0028336964128,2719.859227390533,2
393.0833462418777,-721.431666480701,1
-180.96773499325474,-163.7940993785177,3
2269.3210838242017,-908.2654448818488,0
2282.7642068529008,1492.2749405494096,9
84.83181251461293,1072.633053783138,1
-58.772088185045135,-888.2174871976342,0
2162.2750117098662,-347.4106188308094,9
-2335.1518502982385,-1572.81251628052,3
-48.01394016963897,2216.9690452158065,6
-1842.205591005629,153.2303875490396,7
-2113.6972321796616,-1135.2884599952592,9
798.741786995456,1714.8347864624102,9
-164.6807211320159,-2441.898798229132,4
2777.168231341565,-817.9294378938242,4
-1144.4653329770322,-1371.8781463428052,7
41.22122740751371,-720.532738548636,1
294.6066028758125,412.7799566728485,2
698.6597633549745,-1068.5223471121594,1
2784.688715142071,-169.6764557977288,6
1491.418535890565,533.380714781706,3
-809.2398292299991,-1120.8911178620037,2
-1498.8975286400655,1802.628877402558,8
1694.017644055068,-277.1164060024288,3
915.8482962067592,499.70259867841276,6
-588.9763138674855,-1808.2211793612105,1
616.9219421066247,-1108.494526519375,1
-394.7000322522449,-249.2175095760632,0
370.4634152223719,-23.263927927185048,2
1133.6123909468265,810.04010536477,9
-144.48467516958178,-583.608454840077,2
-2296.842995887715,-1391.4300097499874,4
121.45298220939199,-112.44644868855255,0
-1404.4688218657957,1019.5066055010053,7
1896.218817726937,1185.3039662890835,9
1691.3230737729143,1744.7712443402738,8
-1966.5103400737428,-1534.2520504180986,4
1091.5980503906203,-356.64371715312296,1
-42.704143903331065,-3012.940359510179,8
-645.4140026966445,-703.5723889570312,4
-1818.2182347840928,322.33254738108883,1
-847.9358242638006,-103.94822866553059,3
-839.4892986374294,790.4932806809014,1
-613.7038234912627,723.2489657264887,6
-727.5768120281662,1492.2825539241348,7
436.2361135491336,1033.820503804621,2
-673.1048479687755,-1082.8504902856846,8
-1143.7274200711315,920.5665601376437,5
-220.72821112965175,17.894052291441294,2
950.8670637670039,-1674.8082417592357,0
737.3447777814812,1708.9145149363048,7
1824.1242485333726,-535.4799529503576,7
71.97201060428367,63.18658055059849,6
-1014.9898969561779,2732.612793544239,2
113.38563829428948,-1358.0281194196334,7
-551.2417227590215,716.1560856590021,0
490.1883625687114,-1292.7698290066476,7
8.681714339396915,3467.6804627367096,8
-2195.858835084436,-1187.247429540423,9
-1856.5853944235598,-1680.7835047393937,2
-1858.2334084238507,-1615.1390621199573,9
718.2059163330324,1041.7732443767666,0
1450.1901361725404,1159.4126911893668,5
690.3383961264137,-453.00025603176675,1
581.7559566055897,545.8675689998693,4
-144.03444429239963,-3345.986562991473,4
-2059.516752866067,900.9405785518471,5
70.05943553128103,583.4514622803913,6
-2956.263333278548,54.03896533535489,9
288.13640192598774,661.7291346435063,2
-1593.4552692822767,-2273.544748516516,6
79.57697484891801,2664.25469658619,8
-372.9710487676985,-281.74173392582094,6
2512.131239205336,-736.8215461830075,4
-740.1183515224383,-1265.587957521287,2
-2163.8345351189964,1942.9931907168107,2
-1524.711000100046,206.78254036810188,9
1253.572395582134,-1373.3904181219984,7
118.71841424292157,-869.8953930895199,6
379.1811095468063,1519.2502035220334,5
1360.1704693720058,932.6394938496065,5
-2455.614222027359,-1391.257792640296,2
149.1131068136507,1951.0129348382495,8
-749.8267549609926,1798.329164989031,5
-2068.5120889628242,1351.077141964906,2
251.70072135485012,-1954.9470640543782,3
-1401.7873802596184,-161.9629495674219,0
351.59214615284,-173.8137806390579,4
1783.8149727802245,-1111.8007659178363,8
3007.8024363913987,211.21139063810222,0
126.38905178762957,-96.03571627235057,0
-149.88888212957272,193.208432739421,6
-356.61728022424455,1303.2973025143613,3
2633.3733688918974,-2062.21231743043,8
2023.6326367209954,-995.3855572232835,9
2270.057912497574,-330.9912989613468,6
-955.1119473184901,-739.1419461293906,1
562.4709522077841,417.43880334998244,3
-991.3157995183756,294.5289436387551,0
-2094.6251546870976,1642.4292333429353,2
-1908.4738662708737,37.15320233933413,3
-1865.1517015972756,1903.8712098120611,0
959.0471131642694,2193.7133464361173,8
-1556.9418110139784,-392.9761152805838,3
194.8048894113028,-1659.4910221900695,7
1254.441666335622,-1652.8784459067547,4
1304.0476757439847,-976.9227934906137,0
-57.93351208912059,-1171.0394792739025,1
3.49117996441576,598.9734138524587,6
-1987.9340190600894,-524.0347910949772,3
151.85737621583527,-219.13762837471438,0
2099.846839431811,-1982.2893326346286,6
1735.6853691013907,-1189.5575816799956,6
-1583.2862748175924,-124.29900238941755,7
-78.21933104043941,-1237.445815139583,5
945.4094008197375,318.1813960140661,4
-1334.4247156397737,-640.6951137939241,5
-376.89214111384376,1958.396338989532,9
-1489.3113622571238,1116.3859227358548,5
-95.57435534977469,238.30930243841146,6
1266.4201442861058,-1643.6172507778779,5
717.5203514611883,-1159.1252295913607,5
739.2558430881173,557.3335005247933,1
-1985.6351891853826,237.06763896702756,9
152.66850618604943,1186.0285600564312,8
33.97316512662463,-1686.8106466134107,8
-793.4595173792859,389.1633789173224,3
1624.0428532230671,215.9944507416914,3
-2813.4243572761698,-348.4485175015398,6
-2940.3891966182573,-1683.3649009390638,8
-1162.6441533640925,2289.6807434492885,0
-952.3984006130286,-1413.6511565450376,0
-1994.662749315677,-1438.7233651004651,2
-792.6491892893524,2249.100137129086,9
1714.7241535038065,1423.9124537485318,7
98.66936836678667,2042.6939249442578,7
-235.80240091545667,1344.0910580752782,1
381.44981362296744,542.2308977073261,3
-1202.292492171031,269.13985811716003,6
210.75941755749784,-339.3604700248555,4
1007.1181270085043,3068.4958599786214,2
-1605.253832374032,1906.2942638915163,4
-150.7339178987737,-2044.6849872083174,9
-136.46460832772692,1118.423204574008,1
238.22680091499313,439.95029903962075,6
-2318.261801720217,1452.0085743724421,4
1486.8429197062067,733.2429384597825,8
812.3544301374297,354.66095403591686,2
-1322.1130493047142,108.39995401514756,6
-1421.557357517724,-208.80132311450393,5
-545.9243035109422,-2049.8490639537354,4
-1551.745526550658,-2083.0568246766816,6
-1287.494058130701,1228.636991312768,7
1825.6233502272403,957.6997047102692,7
-1080.4184600090234,1887.1012158096448,7
218.36263773710422,713.1196597120719,3
435.3199954719735,-2121.6921200845104,3
2220.9923064195573,-112.15314157959139,7
-2584.300792344515,391.7223479333641,0
1763.7223573353585,751.3351326073725,7
-447.9399440653212,583.3510470908717,1
-67.99860379240363,562.4348458706964,3
-1078.4449752852952,515.3954492712421,7
1416.6037172177153,-2746.350806721685,2
199.36350160657625,-141.65094975374805,2
1529.7045305630477,748.5546989212127,3
-673.1884494436654,2344.055096135623,4
-145.57894417263034,1084.0035262701415,0
214.17806641801377,603.6208851334742,3
777.3307841745425,-1352.6877781088356,1
-155.33655080617547,-377.0746455842235,6
-839.1426227286466,-755.7384828050116,1
-20.348866301674644,-2949.0224637733663,9
-327.55245256412684,1168.5446438129582,4
-1120.2289608010724,-2358.114551436426,9
-998.9463244460173,3064.67959853328,9
1004.8362969085847,-166.5508416129483,1
161.06213578975084,-1515.9362637817887,7
-2945.7428434456074,1640.465542964461,8
682.1388781945076,-2553.914171476874,3
-36.98381574458107,-87.03577167579245,6
1012.2741308337888,-379.81603349875263,0
-452.03639629558273,41.39120517309799,2
-1356.544185598659,1904.6029269561043,4
-2172.6508162948257,723.4372385568063,8
-1674.7461379600752,2347.410990896539,0
2015.991291834832,4.980603514167166,1
1955.3933137419679,-2151.691820823422,2
-2410.3593151952387,387.212771454783,2
-156.40869493521777,1264.071478066056,4
2246.148882963653,-798.576601049252,4
1186.1379561313984,-621.3107312811602,7
-1840.967911790831,1168.3531137326318,3
-2893.9933767966586,-833.2004659527853,2
2512.010003418894,-1650.479115165515,2
493.8632051809842,-2207.188739342496,5
242.37097617134577,-209.41891789421842,0
902.2513519169396,1379.349664472199,7
987.6398917627444,-2386.9822953924263,9
-1471.3827578821727,1208.197728763322,4
410.3374603297923,431.6917268914466,0
-2962.5249595808655,-604.3362636552139,9
574.2656386101332,-1889.1422829718401,3
1137.7280902326631,2315.382780530082,9
-334.6656730541647,807.0103317988426,4
1379.2373370715504,-1456.1490824807906,2
1092.8892492612788,1015.7322107168307,5
2571.120770035052,1329.9491576888668,0
1042.6460731466086,-426.38708454448766,2
-485.86181526568413,1542.7911505223924,3
2017.7893727050637,2310.3924858048063,5
-1949.26372813417,529.8228242709565,8
524.6334721760732,-2069.0547847044463,1
-103.32991679383343,236.58992101986237,6
176.58929884072717,25.610435998753506,2
-979.7995910388332,182.35452232894278,6
-1467.7213497439357,393.78143257164544,6
424.3934434267415,1278.4275249279349,4
1438.0162290335154,-1960.138019355657,9
2388.655894464787,-105.34958168462836,5
352.7067151471734,-959.7386647961096,2
863.5671525857522,312.04693187749774,0
-83.41127704992192,-2788.918796051599,4
-55.265607574019086,136.47706427756165,6
-1564.8938855350189,-339.65780670753554,1
559.9170620636072,-175.4719474516634,2
-1802.8099119092778,-1177.1617618780288,0
-842.5095340585,-1278.6538480532781,9
1024.6150922022618,1712.240492318794,7
-100.17395311370657,-576.3661004015296,0
-1024.901232369874,252.13617984699437,4
2016.7760990709317,-1104.4236175476692,4
273.27297174692126,221.48640099986514,6
-1983.734470542875,1486.0112671506613,6
-343.2932210602139,-280.7796768585796,2
832.3162872819055,-1024.9256491600581,1
-2243.4237036761656,-665.4463214476091,0
-47.66823565936989,-1430.1148389659963,6
-1065.8682126621022,-88.08236520452773,7
174.51857864524627,454.33494079451384,2
-74.23610539567939,2371.9342862394174,9
-593.9603419523046,140.20740499488778,4
-1705.1155107009276,-2072.4012848436746,2
-1770.2409857063312,-35.30112736384499,1
-359.1521695988467,-1608.1960467124638,5
2789.1816484557867,-52.47744960881236,4
-777.1126267125097,1664.6301146392655,5
926.8316535012927,-370.5044270694832,3
807.5208395845123,-3203.1421738444865,8
2323.8079341973194,388.72170135100686,5
567.7896449564464,2812.9822686819675,8
372.0313818831884,406.5222831973719,4
-986.7451539902415,-1068.880514873072,4
2539.6178018791134,912.259240582564,8
1271.8897360739331,1808.4156691831183,9
-1370.812533673906,-1261.7927755890087,8
-81.58933261319935,-660.427938329689,6
65.83323635617678,734.0868969181497,2
-2424.503935508327,1304.0736601552599,4
961.6132946349388,-818.7064288817659,4
616.7709726451995,244.10689272469753,2
-678.1790303197103,2320.485740104264,4
1529.9340204595946,-92.86523904733684,1
513.4386717103504,-1805.7132162285504,6
-1837.547978380008,1217.3795136225954,1
-15.789687507145821,-1977.5590050679514,3
1715.6642014553552,-1133.361240658159,0
1937.540008627915,1047.6462088087067,9
-1781.9246234249392,-1683.4395396217772,8
1716.0620692868629,1261.7073888769362,8
321.7451220272292,2031.1240761062836,6
1980.4119129335638,-626.8329618213498,5
-543.5578005088729,2197.670863551109,3
2026.0780300639924,-272.75112338581636,1
-1302.370063422121,850.4955293192618,9
-1043.3966060922605,-1206.626407583998,5
512.186060209481,1273.5453102114927,3
-402.7520278555262,-2016.4441236065593,3
194.1488393250724,-688.7361398884116,0
152.95785700445344,672.8233699681072,1
2082.5381706545736,-565.5117034678659,0
-449.5178374915575,2038.9967895784982,2
-1566.376669804549,130.07286240043535,9
1386.2681241727798,2128.9810794497052,2
834.0751209918104,-1133.9878303955247,0
-909.1789452677228,1675.5353553322295,6
956.2074492219563,35.604752904231745,3
-3160.0680502503524,-137.0387306092802,4
1158.1148340948803,2673.8264308690477,2
188.6093690845912,-2.632547186321328,0
534.0999866220991,2212.7366831037048,0
-862.8281600770895,18.96064789268554,3
818.9464162762752,-1722.7065144950793,3
-749.0003282212218,-176.39941825359605,8
-1453.2286339462942,536.1239132526385,2
2193.2174551333583,-224.94105615710976,8
395.89262373278007,2520.961762519312,9
-1400.5847903117867,76.20843451762337,4
-2102.8383600471616,1386.3156400258358,0
1703.0930688120663,871.3584773038095,7
608.3630365879362,258.9925121934655,6
-419.96264984394526,-463.7486816207307,4
491.03988774996236,977.4314195717766,4
775.5538243211064,841.1760776240473,9
1.1362866153678455,-506.549143549764,2
-1485.7919726682208,2415.676974917938,9
1810.3315727674533,579.0925522874952,5
1911.8471032358473,1184.5538962628402,9
-2163.6071032121968,574.1291951523536,3
1019.79570073181,900.2593919910847,7
2593.744394788887,-1109.094383659199,5
409.9987224177109,1479.8120268107548,7
-623.4723096680668,1181.3641973890362,8
-204.94370740375922,-670.6287146373071,1
330.09197923911324,-735.5189430906688,0
3032.383588257163,-524.240566349844,0
1001.9013065965419,1434.4382622110238,3
524.9885938822256,235.6232876610662,4
1708.1289403765013,-1504.525557273435,8
2396.771551781076,-1539.6395134186055,9
-1870.3769426964068,414.25006601893335,7
-1926.2532511184522,-129.68200742487204,9
180.146207517457,-1093.764673195523,1
-110.12889676704914,2894.8757936052343,2
1210.9577926027503,1347.920922212834,7
-2106.6811252875405,887.2709211981846,0
-652.7564172146314,-157.9492238559451,2
-936.3895206030164,-2050.4509236467898,0
75.99799310047497,2471.7759377551097,5
-1540.8799972669729,885.9141540575745,7
-99.95344320587989,2096.8327788359525,1
2119.7668015005374,49.39671041881046,8
-596.4523724581752,206.82310274814174,2
-2627.3275349991213,-1098.0797548568376,2
310.904587903797,-511.1815505605642,2
-2917.24766644893,-1678.551349896748,2
-1522.7903175375875,-2194.6384245703052,4
-1157.3623069292098,689.3970977292901,2
-1377.6506215540073,-1434.2970150636336,6
-618.526188584815,1491.9360033209184,1
-515.2800435418308,-2201.540074981257,9
1951.7059580168905,98.61348941021025,8
1546.8861182077583,1097.9405336621332,5
661.0824325282292,533.5922817479034,1
2889.8907159682385,613.5555257115169,9
-268.32666149340815,624.2562236915111,1
-71.04161542075559,-108.38195938965951,2
1170.8684830549519,2510.4567564963163,8
566.3708688816736,-1054.3807212159652,3
-674.5187390650369,865.083789397305,8
512.8438130910195,-2526.8339111226405,9
6.7162755313498,-1957.2717997908596,2
-518.9544311567421,-127.94630699074877,4
463.2271213841509,-216.07761490293836,2
2581.787536401153,1206.252810909641,8
2252.061237560671,784.9286084060806,8
525.4586563784284,589.212006890801,2
-671.7536101329096,511.0490075987111,0
-679.9882741215616,1864.9407441393591,5
-2217.320764193277,1739.8101927169805,8
1483.9101283574355,1747.6765371087902,8
1524.3045001231383,903.3395558094038,5
-224.98976666629125,-1173.2077990247296,3
2085.6232331229257,284.8747936635945,9
2748.8926834639283,1281.2389210385318,4
-657.7076383390583,1112.235942449024,3
1350.7437552889266,-12.125413687586825,4
1462.4886342849372,-1338.7169769409325,4
-2169.037699743329,824.8528382194231,5
-97.77271146050911,1821.7657531457496,1
210.23826498961668,-813.5468402624058,0
1838.0220178825816,-85.58144702422027,1
731.7534569067931,-806.7336406693264,2
2087.9733967015586,-57.20532307740798,0
297.1133133777071,-121.9013021914166,6
-613.591139697529,-2648.170187012299,9
57.299111651612975,163.505337546835,6
125.62663133253966,-1738.911629312982,1
-1511.7094132059478,458.72042494223064,5
899.9883906795067,1038.0022247533745,1
77.96922669936798,1296.9261609829307,1
437.5138963731554,-1685.8230758733885,1
2358.578107770236,-1269.3276608685526,9
-802.3436122990814,490.6452519492003,3
1080.7603532590547,-213.45963319886067,4
-121.68650332654825,2391.1850107505543,5
802.5244439726397,-247.02997656914718,3
1322.9303368479038,312.9141883082798,6
-892.7665436987227,126.38177977575852,6
-293.61302010103736,-439.3057749578179,6
449.7615500749466,2719.8544614446073,4
706.6221898094018,600.2875479341411,6
839.459897778749,-503.9847531022424,0
-1582.0109564429963,-593.900589843094,5
712.2139897921201,-1019.0094651671697,8
420.90477483801413,67.60397398187096,3
130.6781187442825,484.43561589843836,3
-1430.6908975897663,2077.984153707421,4
-97.34095394897133,327.48675773253547,6
1502.2495676360609,985.0123780020203,7
604.7487402749763,-1663.9171639016145,7
-2363.9676609459843,1468.2936326726315,8
2318.0562471082235,-1238.7099258251096,9
-412.14256938776094,443.2935783987277,0
36.25704917527402,491.44023707601906,3
1312.8496813556383,2181.0367296982768,8
-468.91199114315197,-1183.4973664366266,7
82.20313288969984,-212.6517768823018,6
-2079.2536953610256,463.92810166967865,7
-127.88784976914148,2335.459158208691,9
2367.498527060591,158.76353092487966,3
1844.40959398192,832.7697038183547,4
-1563.1782699419148,400.03437381917485,6
-510.27201540896243,2263.2571695657666,6
-858.3019467883939,-1005.1552458833697,5
-851.7510686870384,958.7169047270008,0
-1648.6906737723584,-853.2631881418296,1
-439.36073224294046,-545.607619617619,1
1896.2377057347398,-1502.7985619250403,5
-1092.0988814646335,-2731.090023881397,9
-189.28910961626428,-2054.7916703411493,4
590.7813568695399,-1417.4212969590787,6
265.1865802022232,-1365.0576181453132,5
1348.1583855673073,1684.2266142818467,7
1057.148478026011,308.9036643415517,8
-654.6690473317547,-215.7405038493486,1
69.59394195271241,105.16106572625175,2
-2253.5427416880725,-2398.475298890255,9
-1024.0525536409575,81.62561807907215,7
1240.4970710025925,-599.3196108332876,7
-1616.2528245642213,-166.41757214509872,1
368.6222866516961,-107.94644630546377,0
-1927.9324110343841,839.9017165675756,9
691.7874578777914,526.758528279097,3
-526.1048194835031,-1468.2272457641407,2
791.5479401990618,2094.0297702392922,9
-10.71764500422151,183.84016538551936,0
1375.6459407776874,1273.1743273010786,7
-401.4608646161881,-838.0319442510096,6
-189.07187797188314,-1464.2591653092056,8
852.7828466496579,287.62433736126525,2
1611.9056506191944,-724.3888431186026,7
1450.847296405439,-291.7932899094268,0
1400.6239634137637,-333.97588384199105,2
-1296.8619780510041,-447.25855184719927,3
2403.126613142328,293.0020344706531,8
1342.6983877097832,-1397.747812323159,2
1497.93083821182,-1813.4168828737338,2
2047.942060070019,2015.1845080831592,6
425.27466128179583,2415.775912689291,9
-356.76994354450176,-1052.0707319987396,3
-325.2636559988875,-2810.63257955916,0
-1131.1964402014944,526.4677799255577,7
1531.7904416233796,-295.2595078916721,8
-2838.1629288251625,-1304.6694452816128,6
-1848.5775896041591,-1848.6179713704728,2
-480.96826327349805,2411.1964109754385,9
-605.5896585116005,-426.9762060047064,4
566.2378007224027,-511.01482132161476,2
-513.9533129837466,526.0850842246194,6
-2111.777644678066,-1375.2508471766148,6
1217.4847329522972,1464.8342137738293,8
2711.508486430676,-899.2916787425576,0
1456.7632115726751,-845.4701708116846,4
192.07436573582746,-259.12120767844067,4
1694.4829603990906,-2239.213725321155,4
1835.813077160733,-108.60126100616353,7
1783.7219652156805,592.4697821197935,5
571.0913142707549,2641.2162341549924,8
390.4751055382974,-619.4838527171307,4
-102.08572674945876,-2077.383875948465,9
-1399.193197558368,1049.1597427094257,1
271.9869849274554,20.545222481838376,0
1738.884021769011,960.8859578170792,5
1951.2287955707313,949.1053081289147,4
1318.0339648693355,1774.7735827520446,4
-765.1339280650506,-2605.2454292235307,4
-1480.273149500706,30.283081631384942,0
1189.0265587356328,-1709.046637282297,0
-2230.590566355849,1786.304030725098,4
654.0307641337077,-1741.1168829484202,5
445.89735976985463,334.40864915845447,6
-249.04438479515352,1434.9213737741984,0
444.61236658422195,-1356.1110155262522,4
-1433.7950153992424,-296.1400286181851,5
2647.027706206252,816.4484344600651,4
282.4051583891093,1000.2786944281139,1
709.9100857154923,-201.967478769237,3
1612.2841624695875,347.18593328720954,1
-207.1397019540729,-791.9486226458346,1
-299.15034253092466,-663.2877300554755,6
1928.8517589913674,2207.7229567441914,4
43.25333083115367,2067.2799796683657,3
1687.6667386253835,-2022.5170088965651,8
362.96654068782584,131.2295170233541,2
-2016.0698718510341,-1112.1911519041253,8
-604.9478942354224,-939.5007641977965,2
1599.3561835011035,484.93689048576067,7
-1748.1261236494502,-2341.08861752001,0
-2383.8914290824423,934.1454025418363,4
545.0700708185548,-394.91058223931657,0
-853.3429520304913,956.9330081119687,8
1573.3673508246472,-1690.1904889287568,5
-135.20268771109738,-115.28071968755825,0
-1311.4862634093613,-1544.934761983332,8
1913.5672270930754,2383.81125778955,2
-1935.9082285045147,-1258.7097198153392,9
2251.7332167216714,43.278700873844784,0
728.6452417351071,-1727.8305622161192,8
-1807.9204702452175,1570.654092141905,9
207.2613672124777,-651.9765918652538,6
-262.58232174842374,2261.1259469894458,4
2126.2229713959987,708.373143857143,2
1459.8621897347418,2836.537750631904,9
-155.78268849502604,755.406932750711,3
-282.93240123616516,1664.329231526997,4
6.611722667700632,-430.5294727046764,5
-2003.6445562849945,-8.320614084385038,0
-1713.2852276572723,-1346.387790828398,9
-1378.9487057680496,1447.2917075477826,5
10.669717620640839,-1929.1468084536605,3
-1323.78483135748,-468.9583784203849,6
-584.5322738120436,186.18143352868523,6
318.1658131419274,6.479945041624802,8
-82.82452528713658,-1315.5796340072684,3
955.2784140562696,358.87175942430054,3
2105.5100238842338,1152.8623273683295,8
1769.7288074972012,-750.5134176480874,1
-1319.6823153063992,2411.173835469148,4
-2273.2793469389735,-82.42040059842832,0
286.4657183907554,2709.4820924002,9
1555.4965396528835,824.5232658120646,7
1693.256544155432,-869.1354896504971,9
-74.1973088824447,-2484.8526104609123,4
-579.9349380261996,535.1535542935502,8
802.573964039137,-2168.6570216206132,9
426.00211154407833,1758.950201242903,1
-230.45577350261735,-2357.451896633975,6
