xvalue,yvalue,label
-0.9147367,-1.6564449,8
-1.8687671,2.7759686,7
0.5577287,-0.45791596,0
0.29825723,-2.64633,2
1.5889498,-0.35197738,6
1.3541079,-2.1868048,2
0.92507905,-0.23560596,3
2.8560846,1.1637499,1
0.8636079,-2.8558545,2
-1.4242157,-1.3780578,8
0.8553633,-2.7401931,4
2.5703728,1.0295268,1
-0.9559697,-1.6980829,8
-1.9575928,1.1137083,5
-3.0361953,1.3381051,9
-1.7621056,2.4383314,5
0.7245342,0.49516213,0
2.0957365,0.06423076,3
1.1718369,-2.4754567,2
0.72854745,0.47388196,0
0.4041273,-2.657846,6
-1.6395302,2.4679315,5
0.868491,-0.29991955,3
1.18597,-2.4422412,6
-2.1144154,2.7359188,7
2.9270418,1.2702787,1
-1.6137252,-1.2507124,8
0.751196,-0.38377377,0
2.8010697,1.1035229,1
0.63871235,-2.6665113,4
0.9233884,-2.829909,2
2.0537295,0.24517916,3
0.95408005,-2.0799532,6
-1.9083834,2.808494,7
1.0049345,-1.636056,2
-2.153327,2.6685798,7
-1.3411313,-1.1473426,8
-1.471496,2.6760464,5
-2.7139091,1.7547538,9
-2.9747903,0.8175013,9
0.96678954,-2.4707475,4
0.41094592,-1.4572695,2
-1.5677189,2.6068711,5
-1.8074602,2.951205,7
0.7111457,0.34514433,0
-1.8676543,1.041695,5
0.6456326,-2.7996318,2
-1.5248446,-1.2271836,8
0.46600437,-1.624347,6
-1.7997891,2.9401438,7
0.114905,-2.5401564,8
0.46425393,-0.39818782,0
0.67844397,0.51087284,0
-2.556756,1.6324778,9
-2.988153,1.4296268,9
2.044047,-0.20628494,3
0.7056674,0.4405464,0
-0.60665715,-1.4941913,8
1.2305301,-2.5277545,4
2.7808783,1.1606575,1
-1.7720574,1.2445747,5
1.2467552,-2.315608,4
2.8533366,1.190792,1
-2.8816056,1.4666712,9
2.8928835,1.2504569,1
-1.2290235,-1.5761111,8
0.4434398,-1.2436597,6
0.8788427,-2.2822988,2
2.9584587,1.3075309,1
0.83400214,-1.4720743,2
-1.8154689,2.460662,5
2.9353893,1.2705712,1
0.3961363,-2.4300041,0
0.6750345,-0.34367675,0
0.6831244,0.50080276,0
2.9193778,1.2901284,1
0.4229714,-2.392928,6
2.8307343,1.2044472,1
2.299489,0.20069355,6
0.7482446,-2.689003,2
1.1931413,-2.3355885,2
1.0058322,-1.003023,4
0.60440046,-2.1358857,4
2.8716218,1.1649517,1
1.7070515,-1.1262991,4
-1.5455984,2.5733953,5
0.38784486,-2.3535712,0
1.6828376,-1.1737196,4
-1.8827015,2.8058329,7
-2.9599822,1.3960838,9
2.1709085,0.003108995,3
-1.9918447,2.6201267,7
0.96208745,-2.6544778,2
2.109062,0.05428587,3
-2.453849,1.8918747,9
0.64900446,-0.37392142,0
-2.9753246,1.4576087,9
1.0927466,-2.6746588,4
-2.6757815,2.009601,7
0.9801157,-2.4176033,4
0.5897643,-2.6601493,2
0.85586137,0.2793938,0
-1.6263282,2.4887614,5
0.94004387,-2.6914673,2
2.8466887,1.1888915,1
0.6684231,-2.8025534,2
1.4835677,-0.67437357,1
1.2397901,-0.43689725,3
0.667744,0.44413766,0
-2.950459,1.4784733,9
2.9086046,1.25429,1
0.7432332,0.3375906,0
-2.9210963,1.481123,9
1.5803431,-0.7368868,3
0.30160046,-0.64190215,6
-1.7908517,2.9552736,7
-3.084921,0.9074053,9
-2.710385,1.7831715,9
1.2821572,-2.2979975,4
1.1046604,-2.6619093,4
-1.7547923,2.95578,7
1.8817054,0.16056919,1
0.32566693,-1.0670033,2
2.069483,0.10511256,1
0.70216453,-2.6886299,6
2.0923486,0.3187315,3
0.67706436,-2.47588,2
-1.6699953,-1.0404907,8
1.9586494,-0.7360347,3
0.29701734,-0.5419399,6
2.931309,1.263048,1
2.8326075,1.1294197,1
0.74105406,0.008600606,0
0.68604267,-1.5476196,2
-2.8070087,1.2633109,9
0.48250458,-1.3811451,2
1.0316634,-2.7254953,4
0.9736745,-0.17466815,0
-1.8694632,2.8919911,7
-2.9647422,1.4111544,9
0.018504275,-0.84896743,8
1.0442824,-2.4658341,4
2.8286803,1.1757705,1
-0.861181,-1.8172151,8
1.1870185,-1.814889,4
2.9468133,1.2786299,1
1.9044181,0.03964687,3
2.092363,0.23154168,1
0.3361546,-1.0367299,6
-1.7974881,2.9419048,7
1.2568642,-2.2247827,2
-1.4344628,-1.0477467,8
-2.2190468,1.6177697,5
0.6201135,-0.6738638,2
0.859069,0.40281463,0
-2.140244,2.6375022,7
-1.8484336,2.9293861,7
0.8429487,-0.08138447,6
1.021616,-2.6189237,2
-1.7776473,2.6830215,7
0.7171159,0.18359141,0
-1.8433702,2.7393441,7
-1.6342306,-1.2527264,8
-3.0334327,1.1481446,9
0.6500736,-2.7012312,2
-3.0299864,1.1388476,9
0.7381191,-0.055365227,0
-2.08017,1.858975,5
2.780177,1.1805295,1
1.4066199,-1.5051026,4
0.7688825,-2.8585644,4
-2.1443796,1.4969707,5
0.16826881,-1.6706284,6
-3.126848,0.7344757,9
0.3991032,-1.0143374,2
1.2003313,-2.6290092,6
-1.5526621,-1.3189543,8
0.75970197,-1.7193512,6
1.2197376,-2.4840324,4
0.5600383,-2.1009438,2
0.961446,-2.5796587,2
-2.8868976,1.4739404,9
-1.7652861,2.93061,7
1.7881713,-0.40676102,6
-1.7870424,2.6453621,5
-2.3574142,1.5527446,5
1.2029133,-2.600257,2
-0.63861793,-1.3915962,8
-1.6246029,2.4796746,5
0.9511267,-2.753406,2
2.0923984,0.06389832,3
0.72141075,0.40386742,0
0.59465295,-1.6347563,4
-1.5802413,-0.96856636,8
0.6645753,0.4567643,0
0.84163165,-0.10908909,0
0.46507177,-1.2974322,6
2.0286152,-0.04290553,3
0.08921236,-2.5104454,8
-2.7361767,1.9605956,9
1.5711311,-0.27230373,6
2.893983,1.2326176,1
0.6676123,-0.6695535,3
0.7417812,0.347826,0
1.2475129,-2.4312236,2
2.2082405,0.09104644,3
0.6631527,0.51935655,0
-1.6012065,-1.0231597,8
2.1040325,-0.3064788,3
-1.7759664,2.9237046,7
1.1550552,-2.3844101,4
0.74448586,0.40542507,0
2.8095665,1.1083302,1
0.60017246,-2.053569,6
2.183008,-0.11759438,3
0.76418537,-0.29091665,0
0.96546495,-2.6110969,6
0.78815013,0.10230888,6
-1.7608242,2.8768768,7
-2.0105133,1.6203947,5
2.150164,0.0077353665,4
-2.4405527,2.231624,5
-2.919941,0.7858043,9
-1.5853193,2.5215616,5
0.6061733,-0.39069578,6
-1.7363695,2.4972165,5
-2.1737921,1.618338,5
2.785675,1.1034819,1
-3.0264192,0.9316392,9
-1.2147269,-1.1248592,8
-0.03171462,-0.8728748,8
1.9427705,0.22549862,3
1.9700042,-0.71156013,3
1.2023746,-2.4559119,6
-1.2849677,-1.5825404,8
0.6836165,0.40647823,0
0.6909349,0.40385425,0
1.2289608,-2.5871494,2
-3.0388303,1.1763501,9
-1.7939869,2.93923,7
-2.8201787,1.7745072,7
2.9579735,1.3241463,1
1.0974889,-0.27479377,3
0.24684414,-0.8371629,6
0.4851469,-1.2714171,4
0.8229478,-2.4669287,2
1.4056001,-2.077253,4
-2.5612917,2.167436,9
2.8889894,1.2328924,1
0.36302027,-1.0298184,6
0.65999615,-2.696248,4
0.18664531,-0.39881784,8
0.99664617,-2.2909997,2
0.6494452,0.18779947,6
-1.6863031,2.3637261,5
1.0644839,-2.1473727,4
1.2931721,-2.4218378,6
-2.0533516,2.7607172,7
-1.7717762,2.961322,7
-1.9574957,2.874051,7
1.749722,0.08539937,3
2.0994346,0.066333026,3
-2.57918,2.159909,7
1.483136,-1.717231,0
-1.7615117,2.9632285,7
2.7641602,1.1234618,1
1.945798,0.074709855,3
-2.0951765,2.5586047,7
0.48847252,-2.6255221,2
0.4058397,-1.3037,2
2.1662047,0.3142998,3
1.1043829,-2.395142,4
0.9683389,0.14958884,0
1.278479,-0.13109167,3
2.9351826,1.2758781,1
0.7770545,-0.22493836,6
2.8718765,1.2017759,1
-3.123979,0.68844444,9
1.0478139,-2.2918706,4
-3.0033147,1.1114054,9
-3.1304862,0.6334414,9
2.7984676,1.1678333,1
-1.9752358,2.7354062,7
0.12638502,-2.542386,8
1.8828579,-1.0689188,3
0.9566267,-0.2804106,6
0.75540495,0.23198324,0
0.54782516,-1.5715929,2
1.0489298,-2.716752,4
-0.5936463,-1.4888449,8
1.360888,-1.8914585,0
2.894701,1.2313119,1
0.9015612,-2.7843761,2
1.1254054,-2.6865315,2
0.9320034,-2.278183,4
0.88228786,-2.6787918,4
-1.8755591,2.7717743,7
2.1819391,0.11963136,3
1.016242,-2.5852628,2
0.5434381,-2.7720957,2
-1.8868848,2.3695843,5
1.2966257,-0.21932021,0
-1.712122,2.6567094,7
-2.8443296,1.5867462,9
1.3400447,-2.2012367,4
0.76000077,-0.06961705,0
-3.0567567,1.1708113,9
2.208377,0.09732696,3
-3.048255,1.2490672,9
1.7494941,-0.33578712,4
1.2480186,-2.174347,2
-2.2269616,1.3185297,5
0.38765404,-0.13490246,0
0.47227576,-1.7956982,2
2.178854,0.16656998,3
-1.9314345,1.0487051,5
-0.60033345,-1.4165562,8
2.9529357,1.3005606,1
0.40357706,-1.6145684,6
0.38613072,-1.2739731,2
0.47120866,-2.0441885,6
0.7398494,-2.2320068,6
1.3166083,-1.9709793,4
-2.9279432,1.6246072,9
-1.721219,0.90603983,5
0.38272372,-1.215877,2
0.7534559,0.24471709,0
1.2208189,-2.5178647,4
0.68917745,-1.5772921,6
2.935267,1.2688946,1
0.88309056,-2.1899402,2
0.70198673,0.44673443,0
-2.7027204,1.7024144,9
-2.1130724,2.6940367,7
0.8137879,0.19367793,0
1.744862,-0.4521975,4
1.2387326,-2.3448017,4
0.83628213,-0.47301212,6
1.6851857,-0.26395857,6
0.5255061,-1.4313465,2
2.5684092,0.8337509,1
1.4804779,0.06588256,0
0.99981356,-2.4945416,6
-2.0006843,2.7249355,7
0.6350108,-1.7437949,2
-3.0865042,0.7739182,9
1.7856205,-0.47299567,4
0.6200194,-2.7348766,2
2.8719304,1.164022,1
-2.4475074,1.8829892,5
1.1017894,-2.6896281,4
-1.6487164,2.5917537,5
1.7802192,-1.0577,3
-0.96438915,-1.7483737,8
-1.8451486,1.0179892,5
-0.7454356,-1.4883007,8
0.7342324,-1.8148544,4
1.0712405,-2.4467006,4
-0.9569818,-1.6363424,8
-2.9034114,1.640455,9
-0.721855,-1.4988983,8
0.31159657,-0.7953374,6
0.5003219,-1.4054015,2
0.9049548,-2.7866752,4
1.2684146,-1.9578643,4
0.3796513,-0.7646966,2
1.7728579,-1.287798,4
2.7581828,1.0692681,1
0.67822784,-2.4581497,6
2.9060025,1.2462077,1
2.180266,0.01808298,3
0.7358064,0.47345915,0
-2.4265518,2.3099551,9
-0.64442605,-1.4382825,8
-0.6445535,-1.4481016,8
1.7763911,-1.2470462,6
-2.5003247,1.0096997,5
2.0935712,-0.50198954,3
2.8974304,1.2340529,1
-2.4166977,2.264284,9
-1.7678779,2.5741487,5
2.0465221,0.063829884,3
2.090852,0.07947843,3
0.78499025,0.018169707,0
2.8633173,1.2154827,1
1.1269543,-2.6468296,0
0.56732994,-1.7371554,2
-2.644811,1.9031781,9
0.91879785,-2.763342,2
0.7356783,0.283075,0
0.87374574,-2.302132,6
1.740033,-0.023050195,3
0.5563832,-2.7442186,4
1.142914,-2.7132845,2
0.8246162,-0.13071445,0
0.7128093,0.47453126,0
1.7322847,-0.31576535,3
2.1707733,0.128423,3
0.1792728,-1.1609753,8
0.91160077,-2.5651703,2
-0.85676783,-1.5997931,8
-3.087435,0.65558785,9
1.2036618,-2.1574845,4
0.7344085,0.25322044,0
-2.520199,2.1741593,7
0.62230045,-0.4325535,6
1.011437,-2.0688753,4
1.6237878,-0.4416475,4
-2.31738,1.3660862,9
0.44404733,-0.705672,2
-3.1086586,0.65059334,9
-2.312985,2.4726627,5
-2.8485186,1.7393631,9
2.0831952,-0.06956207,3
-2.1851904,2.1232429,7
-1.9574896,1.1587229,5
-2.749802,1.8022406,7
-1.4741459,-1.0865271,8
2.7993248,1.1883649,1
0.79445726,0.23374255,0
0.66954964,0.49119633,0
0.40758547,-2.0049117,3
0.79892117,-1.9334606,4
-0.7989823,-1.548675,8
-3.0227034,0.52432096,9
-2.0426035,2.8006322,7
-3.0589406,0.5870156,9
2.9288862,1.2917626,1
0.8928842,-2.8389292,2
-2.3695884,2.4053566,7
2.0069616,-0.026502859,0
0.42079034,-1.8584114,2
0.73422587,0.4735746,0
-2.60798,2.104412,5
-2.726412,1.9115012,7
2.9318335,1.2553451,1
-0.67330194,-1.4302753,8
0.5401489,-1.4295145,2
1.1227142,-2.7224898,2
0.32067123,-1.1744418,2
0.42550492,-2.6870685,2
1.0022889,-2.6524708,4
1.0351099,-2.2967327,2
0.6363137,-2.0450523,6
2.7599483,1.0072654,1
-2.9157412,1.6185049,9
-0.14457113,-1.0252621,8
-1.7937784,2.5251198,5
2.8177843,1.1467774,1
-3.1109838,0.57927406,9
2.7945392,1.121342,1
0.56461126,-1.6891711,2
-0.98381966,-1.666176,8
2.053293,0.00034756772,3
-1.3466358,-1.2070261,8
-2.7028685,2.070481,9
1.0764099,-2.4703126,2
0.87062395,-1.8179281,4
0.7321816,-1.8821329,2
-0.7095778,-1.487845,8
1.1259009,-2.0627053,8
0.3361403,-0.8651071,2
0.30143723,-0.38012537,0
-1.8677752,2.3751001,5
-1.3834281,-1.4737413,8
-1.4417005,-1.2126125,8
-1.8963635,2.530682,5
1.9836931,0.09085602,3
-2.9568138,1.0430013,9
1.0592269,-2.7547708,4
2.1399019,-0.1474693,3
1.6079385,-1.4405631,4
1.4180701,-1.9017783,4
-2.8343408,1.7330475,5
2.8337407,1.15129,1
0.69951445,-0.3473409,0
2.9100976,1.228425,1
1.37992,-1.793386,2
0.62150127,0.33462644,0
0.3486722,-1.2423066,6
-3.1128042,0.6452604,9
0.38989168,-0.92733246,6
2.8002067,1.102769,1
-1.7444302,2.689677,5
2.8747191,1.1734668,1
2.008475,0.45004368,1
2.9281209,1.2646694,1
-3.058398,1.0306511,9
1.2578298,-0.15677907,3
1.3641684,-1.3871721,4
-1.9393046,1.1207674,5
0.8840855,-0.27286562,3
1.547384,-0.2474642,6
0.49099368,-1.5586764,6
0.7479938,-0.06067002,6
0.814285,-2.8078623,4
0.7303886,0.008469036,6
0.69509685,0.29059723,0
-1.4902995,2.64252,5
-0.5975858,-1.4289802,8
0.62695426,-1.3888208,3
0.7955992,-0.37445438,3
1.2736031,-2.2464879,4
0.7338769,-0.06180015,6
-2.425165,2.3368313,7
-1.9358712,2.8273616,7
-1.3063126,-1.5239241,8
-3.0792632,0.8619876,9
0.76433593,-0.42015135,0
0.70670325,-0.47991183,3
-0.41370633,-1.5129206,8
-1.8253767,2.5874228,7
0.80896235,-0.026989236,6
-1.8591026,2.9388566,7
-3.0546002,1.0417863,9
2.163842,0.090599455,3
1.1755092,-2.2747557,4
0.75097793,0.4259516,6
1.7979107,-0.18926768,6
-1.6969278,2.3990722,5
0.9467098,-0.2806712,0
2.2731233,0.45315972,1
2.802553,1.1983126,1
-1.9055027,1.0129012,5
-3.116611,0.6786484,9
1.9906482,-0.67368877,4
0.5698188,-2.3401132,6
-1.9203392,2.5316064,5
-1.9929515,2.8253553,7
-0.21517703,-1.0265225,8
2.7777817,1.1771456,1
0.4180619,-1.2232857,2
-3.1168072,0.5806021,9
-2.302336,1.9956602,7
-1.7239159,2.470471,7
2.6982129,0.9737039,1
0.6941429,-0.3376937,0
-3.011197,1.0775156,9
0.52274656,-0.43054408,3
1.0893811,-2.5332325,2
-2.8474143,1.7225139,9
0.73468995,-0.2561143,0
-1.866933,2.9212604,7
1.3694144,-0.3495072,6
-1.5051032,-1.1792752,8
0.59095746,-2.2593243,2
-1.8814898,2.814156,7
2.0848439,0.05816779,0
1.0225192,-2.4665058,2
1.9085394,-0.62553144,3
-0.38061535,-1.9822927,8
0.68535006,-2.600618,2
0.93724096,-2.7784605,2
0.5852882,-0.0048675225,6
-2.5645936,2.2222457,9
1.960185,0.030429354,3
0.6566667,0.5218102,0
-1.7538402,2.721439,7
-1.5918597,-0.81504744,8
0.2591276,-0.47191426,6
0.6573329,-2.7348523,2
-2.9632077,1.5526434,9
0.9579882,-1.973588,4
0.43163484,-1.5644839,2
0.7120371,0.22239245,6
1.2765973,-2.369912,6
0.8108103,-0.3589012,8
0.68320984,0.49720144,0
1.8582107,-0.81741816,4
0.41021955,-1.22491,4
0.58493924,-2.6908004,4
-2.2538905,2.5179682,7
-2.1331418,2.0948002,5
-0.83818007,-1.5915792,8
1.5703609,-1.4934748,4
-2.993179,1.0384388,9
2.9542525,1.3006129,1
0.900696,-0.18173356,0
-1.6167293,2.4660575,5
1.0281711,-2.685846,4
0.92162156,-2.662101,4
1.0373565,-2.7349298,4
0.74485934,0.40285033,0
0.7092005,0.4600155,0
0.89799976,-2.5969968,4
-1.4739321,2.674628,5
0.3435943,-1.0454032,6
0.7032762,0.3856688,0
1.74946,-1.1204418,4
-2.6391318,1.6938647,5
1.7053055,-1.4412441,4
2.8595023,1.1863644,1
1.208098,-0.41107172,3
2.7993014,1.086791,1
1.0476656,-0.27687192,1
0.31360966,-0.86901087,6
1.0438821,-2.5542188,4
2.2731469,0.27175894,3
-1.5000354,-1.3172122,8
0.5846687,-1.6392787,2
0.15072054,-0.7943991,8
1.6812443,-0.2539509,2
-1.7689346,1.791821,7
0.7187397,0.5118324,0
1.2589008,-2.3324673,4
1.6030881,-0.14004503,0
-1.3907229,-1.2277539,8
-1.8497382,0.98036677,5
0.61259747,-0.4291381,0
-0.12054615,-0.93500453,8
0.86634207,-2.829217,2
-2.9481225,1.5037173,9
0.5459354,-0.23866041,0
-1.0601374,-1.5053908,8
-2.96864,1.4680989,9
0.5620899,-0.4406819,6
1.9269209,-0.8815868,4
1.3891617,-2.0702808,2
-3.1235101,0.6356771,9
0.40274185,-1.0262418,3
1.1439981,-2.4791887,4
-1.5070996,0.94500655,5
0.67991036,0.48410267,0
-3.0533516,0.66526395,9
-1.8566816,0.99540514,5
2.0813355,0.06848416,3
1.1271498,-2.3067963,6
0.7713697,-1.9868387,6
0.23683605,-1.0471027,8
2.141311,0.27590033,3
1.918582,-0.021018328,3
-0.5951653,-1.3619301,8
2.634373,0.9114658,1
0.97028893,-2.5118828,4
0.7334535,0.32955712,0
-3.1122339,0.72435373,9
-2.7346334,1.7264602,7
-3.0077424,1.2731879,9
1.5935147,-1.587241,4
0.063436314,-0.9706265,8
-2.724876,1.9965025,9
2.9222014,1.2631865,1
1.6355811,0.11740968,6
-1.9181116,2.8714404,7
1.4473045,-0.047948256,3
0.6875464,0.49627805,0
0.49803194,-1.3446615,2
0.4223612,-1.5041546,6
-2.595817,2.1631234,7
2.90971,1.2721951,1
0.7226605,-0.21086952,0
0.7908364,0.056984346,0
-0.42213228,-1.5368568,8
-1.7496397,2.90755,5
0.9067409,-2.136908,2
0.3319809,-0.8945133,6
0.89940053,-2.1662917,6
1.1056739,-2.2083144,6
1.3398926,-2.1035213,4
2.9315917,1.2809097,1
-1.7602837,2.2347338,5
-2.9279723,1.5663549,9
0.83743155,0.3742107,0
0.6813949,-0.040957924,2
1.5697765,0.10798123,1
0.44358996,-1.003108,6
-2.3375292,2.0283346,5
0.87927353,0.32336763,0
0.51710075,-0.39220834,0
1.9922029,-0.70604,3
2.057799,0.33113453,3
2.1312742,0.1265751,3
-1.150202,-0.41727784,8
2.8171754,1.1313868,1
0.8542172,-0.43961066,1
-1.6066285,-0.9614634,8
-1.9272203,1.0635144,5
-1.9649345,2.7715971,7
-2.6095676,2.0865679,7
-0.74523586,-1.4889127,8
-1.8884804,2.8517618,7
1.1856675,-2.6253517,2
0.64158344,-0.38374463,0
-1.7865958,2.8116817,7
0.7927849,0.17927617,3
-1.5909224,-1.2979406,8
0.673129,0.46809307,0
-3.1159847,0.6337771,9
-1.9829601,2.8350117,7
0.6689742,-1.5270787,6
2.95087,1.3097552,1
0.7804936,-0.3505184,2
0.6857964,-2.096356,6
1.395753,-2.0665092,4
-1.2220969,-1.6093781,8
0.46113956,-2.2797601,0
1.0718315,0.24519156,6
2.0706348,-0.4808058,3
0.6646605,-1.5201572,6
-0.58079493,-1.436361,8
1.343159,-1.9010462,4
0.66602296,0.46702752,0
-1.5280282,-1.2762482,8
-2.9843497,0.6170308,9
0.42113206,-1.447815,2
1.8843311,-0.70850915,4
-1.6518272,2.456019,5
-2.9353786,1.612346,9
2.8212595,1.138042,1
0.9935224,-2.2673662,4
1.1430773,-2.6157284,4
-2.8069675,0.9289042,9
0.60766464,-2.700144,2
2.5257514,0.8089342,1
-2.2762506,2.5173821,7
-2.716118,1.8507911,9
-1.8483131,2.6536703,5
-1.6550033,-1.1751492,8
2.2138753,0.35614324,1
-2.75931,1.9189767,7
-1.7451577,2.8639417,7
2.8581123,1.1699009,1
2.6316583,0.8809889,1
2.9464626,1.28817,1
0.8424923,-2.4802194,6
-2.91376,1.5513949,9
-1.9704434,1.7876459,5
2.0745444,0.12420376,3
-0.90021235,-1.6382976,8
1.1812887,-2.5706637,4
1.1118598,-2.2740755,2
-2.9938376,1.4534658,7
0.2985012,-2.4088128,4
-1.601083,-1.23654,8
2.1744032,0.39499164,3
0.9502217,-2.7748969,2
0.80131036,-1.6142069,4
1.4172286,-1.7445996,4
-1.8706636,2.8076892,7
2.7717173,1.1609787,1
1.7478871,-0.8919482,4
-2.9852114,1.3737899,9
2.0830603,-0.4345878,3
-1.6704916,2.4188118,5
-0.6648707,-1.419421,8
-1.885885,2.589534,5
1.0884167,-2.5333934,4
-2.5339396,2.2348347,7
0.66769665,-2.633063,2
-1.4086856,-1.4154292,8
-1.9245012,2.568387,5
-2.882529,1.377469,9
1.4727738,-0.72230506,3
2.0758753,0.0007125259,3
1.2004868,-2.5519505,6
-2.492201,2.1446388,7
2.9074316,1.2535273,1
-2.611671,2.1491385,7
1.9775388,-0.22881247,3
-1.8371557,2.57648,5
0.8848399,-2.761062,4
0.70777166,-2.0621908,4
-2.2178056,1.5845385,5
-0.2396237,-1.0793768,8
2.1396306,0.24394135,3
-2.2762158,1.9277842,7
2.9634104,1.3170533,1
1.1291326,-2.7346163,2
0.7439796,0.39669067,6
2.8751333,1.2130333,1
-3.0469058,1.0028676,9
-0.39496797,-1.1651167,8
0.45504558,-1.5027411,2
-1.9547502,2.7159278,7
2.9224448,1.2413635,1
2.635505,0.8562535,3
-1.8774588,2.926521,7
-0.2783757,-0.92008096,5
-2.5801942,1.7002728,9
-3.0363274,1.077383,9
1.839902,0.08648827,1
-1.6419233,-1.1772364,8
0.65976375,-1.9015208,2
-1.641939,2.4660199,5
-2.0434978,2.7939005,7
2.8936632,1.2583573,1
-2.712552,1.9372164,9
-0.017489651,-2.074492,8
2.889591,1.226905,1
1.3838187,-0.16411012,0
0.58344615,-0.40830845,0
1.2344693,-2.224881,6
2.8339279,1.2142243,1
-2.1116357,2.6820202,7
2.8299892,1.1608783,1
2.2757254,0.44366556,1
-1.4808289,2.6475534,5
-2.1052003,2.7369378,7
2.9467354,1.2997292,1
-1.6246941,2.4758577,5
0.92590207,-2.6686478,2
0.5026985,-2.7412984,2
1.9954646,-0.72202593,3
1.985141,-0.098436065,3
2.8977897,1.2370088,1
2.9366732,1.2939191,1
0.8939694,-2.691562,4
-3.0229025,1.1291997,9
0.8512484,-2.8399246,4
1.9755917,0.30548975,3
-1.8722303,2.5888398,7
-1.9619497,2.8442326,7
0.07235241,-0.5915395,0
-1.595693,-1.3265309,8
-2.9975677,1.3994229,9
-3.0427616,0.7602815,9
1.1192344,-2.00987,6
2.9017954,1.2275726,1
2.6862745,1.0928966,3
1.5779281,-1.5737121,4
0.72420514,0.48848206,0
2.1084747,0.072459295,0
-1.9963566,1.0207794,5
-2.7331069,1.7225094,9
0.8482104,-2.5396297,2
0.41996932,-0.42707798,0
-1.7507535,2.3599956,5
-1.8858813,1.575231,5
2.8836496,1.227612,1
-2.6998677,2.0148044,5
-2.359271,2.4454994,7
-0.7244975,-1.4764799,8
-1.9608346,2.8719482,7
-2.5562787,1.918925,5
2.005814,0.023183621,3
1.1780365,-2.3682785,6
0.74139816,-2.5195956,4
0.7158698,-0.32020515,0
0.8405344,-2.7641664,4
0.69767666,0.45825732,0
0.2920788,-0.98810714,6
0.7211686,0.38937458,0
0.68611157,-2.7587476,2
-2.3863301,1.423487,5
-1.6089622,2.4862576,5
2.8850677,1.2471339,1
0.6823815,-2.7378163,2
1.7392981,-0.11351381,0
-2.9786897,1.4969726,9
2.1774597,0.38387924,3
-1.8616298,2.8912063,7
-1.649573,-1.0428132,8
1.648252,-1.4858297,6
-1.6159409,-1.2469144,8
2.101045,0.08822324,3
0.34108415,-0.8465345,4
-1.7570347,2.4557855,7
0.46939862,-0.4854703,0
-1.8873122,2.874915,7
1.9042335,-0.9226494,4
-1.3976259,-0.8653529,8
0.47405896,-1.1111035,0
2.1531641,-0.21477468,3
1.7632215,-1.197734,4
1.1365075,-1.9247509,4
2.0533094,-0.49317116,3
1.1862192,-2.4180124,4
-3.115599,0.7288129,9
1.4914664,0.052778985,0
0.4127361,-1.3364296,6
1.7471181,-0.7018762,4
-2.6881006,1.3817691,9
2.893018,1.239073,1
-1.5295887,-1.0743524,8
2.776214,1.1725037,1
-2.3419564,2.4454954,7
-3.0264924,0.7825027,5
-1.4996408,2.7153816,5
0.6992552,-1.7497509,6
1.923685,-0.0718767,0
0.35252374,-1.0736756,2
2.8150194,1.1521739,1
0.5775179,0.31161436,0
-1.8991269,2.4881806,5
0.589729,-2.586057,4
0.7474183,0.31577852,0
0.75288415,0.43774325,0
0.34747222,-2.5774896,6
