xvalue,yvalue,label
146.37527776755218,-290.4091235103784,2
-1601.984302314071,86.14819368513835,5
227.35347345955702,-1418.0434628624014,1
2368.7217593608093,527.1335719561591,0
-576.8938552130326,-850.9367449628792,0
1663.002024753285,-605.9841642354651,0
-240.0772672906395,-1447.7383061077308,1
1951.6038663983693,727.2499158081904,6
-542.62851947508,-1413.857232207732,1
568.8258723179046,-1390.4259001801481,6
2426.26773098961,727.676701776792,2
1639.1181226848425,238.81277501466866,2
51.01806573894427,-294.0177655735918,4
573.6137408838878,362.4937433796716,4
413.1050012783393,-1479.9570774003582,1
1007.0002601633313,-471.8476158681571,4
-1872.0581757576979,-499.96823025606113,5
1609.1320806846256,522.9305481264853,0
800.3966410930428,-361.68131801676896,4
-1677.8194269407581,207.3181642728368,7
-749.9200591790637,1307.3827150613108,9
1034.7374361971679,-1504.3273104633295,3
-1525.1233802897166,319.37497308838147,7
1058.0730821977147,341.68090699577675,2
991.2437189877726,-1262.4661698566435,3
-1481.2132975898808,461.27698944044664,9
-823.9502855578719,-928.8621398637488,0
-774.5763328008021,1428.6755522343892,9
1675.8310424940694,638.4888854248064,4
-995.600569244986,1052.6499876295782,7
1538.2699961240603,574.922041155104,4
1952.0524375477405,849.4394601654088,2
665.6457082485921,-906.4640512836988,0
-1833.8348116646082,-411.68835979928895,5
1491.3260235717862,660.7497011218454,2
-341.2787083872632,-1503.7307156939949,1
2071.0596818717986,860.2188637968374,2
149.3125740803069,-412.00634254999716,1
-218.0529875500772,-847.8483579653862,3
1749.1902875853532,-426.83502705765375,0
-977.874553564303,1499.9034488461048,9
-136.68371515500522,-1446.8570800183506,1
742.6591718304251,-679.9291274702879,0
-907.5389826806472,1132.3372879594965,9
1888.4733050868115,-418.0778297685954,3
667.0624490404665,618.0408037284274,6
-1662.8864715492912,124.07548461402078,7
-299.0446331656196,1230.494392832914,9
-1140.28426767201,1029.8195231179334,9
1776.7720924372215,420.6300026626949,4
2222.42255693052,777.6940689430834,4
-1674.2079473903555,10.385577201383688,7
521.9240726012315,-995.8833620159804,1
-1089.6242083289333,-140.28071426747516,2
417.12792818457086,-1303.7396260020953,1
1946.058320341311,827.7872731322892,6
-584.7590782076275,-1132.6493361024316,3
1023.5935229999717,573.431909284283,2
-707.6726741532872,1103.8259203171988,8
736.4846663155587,-771.0841629365435,3
-1401.9874565154148,-685.7398617727556,6
341.52475581700384,-1530.5928142924959,1
206.2867558774128,-1466.8081784141684,1
212.7972239043045,-680.9234011292205,0
-231.49481420963707,-40.422143701744886,2
-786.5003878507891,740.2542199329008,9
-512.9396712574897,5.63055365356777,2
1983.630166791826,955.4073282177842,4
-207.50363203340638,-896.0731578142777,0
-1637.733364536867,352.189788994451,7
-904.5654373033625,1372.3842533604543,9
-640.0695273924856,-829.6985376600211,8
1919.4080956699713,618.6718762868344,4
-543.6844521490715,-1393.7895615432465,1
1285.7899750893764,1685.0345235284503,8
406.8982617733075,-43.598895886006474,4
292.84781281318936,-1439.0583949004128,1
-107.6244535732723,-1029.2969812768665,3
622.1849751904285,-1070.2206882795997,1
-998.8147707444476,-235.9454679871434,6
-1668.5341916777977,154.42979803797886,7
936.7226768581983,72.44666985497149,2
-732.0303339546037,625.483657496442,8
-1022.7472112992289,413.67532760296774,5
-552.2858301877451,-604.610760223049,2
1289.972073077616,-811.7917115367906,0
-1497.4275164643059,676.3178504539029,7
-1610.791351833468,245.91530574080323,7
83.52058229709628,-842.5647175843643,6
2207.4486834449917,371.4603470443316,2
-1788.7940930878951,-126.4156570645503,7
552.296134449867,-420.91358713957857,0
-1636.173145610338,165.35764303317399,7
25.48699848422492,2194.8681625824333,8
-559.1660880437234,1441.2207344467595,9
1204.7192664461102,774.238843498857,2
-581.5119034414801,1372.3950248317412,9
610.6614428460018,-490.9583153943162,0
-1662.4746727415177,167.67471273070169,5
-853.8436503626176,-1215.2923095237672,1
684.9733396921104,-435.1146487732047,4
1961.1087104682483,1324.3371032823256,4
-1181.8554554151622,522.9701082459037,5
14.952851062514311,442.423310676857,6
336.3427557731557,1309.9206674345505,9
-1036.7289245894176,-353.2971297513489,2
1618.8921392673024,378.5597017836174,6
207.80740442450318,1625.9730093151468,8
299.06769214982626,-3.1584454334213583,6
1603.8074342423174,644.513635094079,4
497.9345975337854,528.7002511028219,2
1862.0120551389828,644.0397867029556,2
-817.9494563323345,1030.5515272876319,9
-1703.3652921251871,24.10076506336939,7
654.16578818347,-570.6717611550072,6
-1575.280110157495,53.45378411550128,5
-1216.7894310693737,460.78666164588435,5
1938.0005998980853,643.2154416799066,2
-62.20975296081411,151.6814132725909,8
-1732.4035182587613,-118.73989969834926,5
1675.317286881045,794.773569668491,2
699.3890392457093,-1143.8203769132106,3
996.3664585577166,-693.7848684877472,0
-185.12248756253794,202.77292226767895,4
-1010.3822397230091,884.5701539572578,8
1762.021525297256,-186.19369925839956,0
-9.592205032450575,-819.4525077205332,0
-395.971216526261,-194.3886262753139,6
121.59166090179913,-994.060595064597,3
2070.5331178038136,1572.2161762458745,8
-1184.8909390452593,1209.2844691034088,9
1335.458798807417,-452.44094130383866,6
71.142759727706,-1318.450121272207,1
-340.8618387369896,-465.02848773215754,3
933.7881752359968,-719.72394236031,0
1249.485079608723,36.15468647050976,2
681.6403125876793,-1497.5627320523795,3
1638.019065739184,-558.5809448253035,0
-594.0094925070886,1030.9860286478793,8
755.8301251078257,-1186.1389180205172,3
-1734.9280972375739,-65.97150825369255,7
1614.2699609233237,447.0838107853139,4
903.3641969393424,-766.2566197337055,0
-108.4928864575957,-1439.4341437863857,1
613.2810141379501,23.840356913879905,6
941.6355215386552,-1242.31982123753,3
-409.4552919323949,-923.3961702871969,0
2260.135510023646,707.6714977569259,6
1541.7607819035918,-142.89472897636094,6
-1584.9633061047762,-42.027141554235044,7
-1456.6471073441487,126.99118702633652,5
344.15277405642945,-1243.0318441601253,4
-956.2909090880675,744.9191021245827,5
-541.3461658544145,371.18555470303573,9
-1818.5099154680752,-244.5729622604355,5
-1278.4476448319472,-954.7158614169794,6
-1691.3556983166125,218.33149147144587,5
-1300.5012989831073,342.8042485021424,5
-223.37978096848252,-1305.5784921744423,1
-317.997711348581,990.8669291134763,9
-890.1288048261384,531.491399004649,8
-186.06344122727526,-822.4162408365313,8
-742.7679938902132,-1086.2291153332176,3
986.6126817145091,-909.972323065111,3
2227.1061989669415,389.2783182586845,6
876.5163483453348,1888.8523130525682,8
1982.7593308246412,-302.6284231736255,0
1308.7327110332938,-542.4169962865797,0
1444.1469654547716,398.0201598999594,2
-647.3804072054261,1433.0547447307874,9
-1551.4970476587166,234.25377110608497,7
-1114.7824362494175,1104.4377524404138,7
46.20501093213523,-1499.732463953445,1
-590.2128423417117,-1058.8653571304133,3
-1250.7898898666056,58.49212588257289,6
-447.0560796075481,-172.69960203642964,4
453.2370343377848,880.4042993717371,2
1788.9870746278477,162.1525316486726,4
-792.1856643855697,1152.1223719159473,9
-89.57230712293425,-1417.3502646887555,1
-801.8026546000959,-426.55080296687765,6
1849.7699482019,846.8655433312425,4
-1531.3620606995237,-312.9645295554572,8
989.2607729073445,219.5564042136439,2
1006.5694612064498,-204.52104477046439,6
-1801.8836433609026,-514.1398443483635,5
916.3925997773284,375.87877417956975,4
1780.950625261144,367.0429354290644,6
-1378.4311470485168,687.6641626814747,7
-1607.3717410511715,120.13278234405412,7
-1407.157915251348,610.2609558771306,7
-561.3769869559165,-1077.9624746782645,3
742.1239708591812,-1080.2141382336024,3
-811.60388363229,1164.0599114576398,7
1793.8016309116658,-172.1037097960862,0
-1624.6374388072738,72.11462511637956,7
-685.730483918388,-1350.7944012568323,1
-15.506248274754352,-1259.155952076498,3
-1385.2169791566942,489.28763645070745,7
1801.7506899568666,1159.1785339304583,2
-459.27652273564775,-159.95559423084302,2
-203.16539133256123,-1324.6684282922365,3
1725.190014352351,576.8479899097598,4
542.5503851627136,-759.0521211733985,0
-677.3211560107753,-1199.741845734951,3
1.9579854640207328,-1515.2114543289208,1
-246.76934000804863,-721.8618063857585,6
-194.87387661297305,-1456.640455067584,1
307.10951881507043,1376.7850689762345,9
1191.4080106229962,266.8726460035146,4
-476.84958762941756,1273.4033515022204,9
364.89901115703657,1338.4977560722878,9
-596.2914409832728,-1395.627291775308,1
-1462.0245653802924,272.39904850370067,7
1669.8840172342952,1307.6827861826587,8
1815.9437266344369,-462.13437121889524,3
-221.65286158373516,-726.0969476458571,6
709.6595947413232,-822.9059751529543,0
76.08066990708657,-178.56610571671933,2
1108.8662450632155,608.8774727965783,4
546.3805764201082,641.6841039666012,8
1949.674594863607,343.564171909159,0
211.67182160519874,-1578.412020402496,1
1918.713365842483,1118.5493428995894,2
1536.3725112274515,608.5546602430574,2
551.3524146820668,596.3566224000529,4
1688.5354737357948,651.9280180972308,4
-1605.2850456342433,-3.4758350588134714,7
847.1214027128323,-1418.45334441075,3
2194.4514674627835,780.1445136804501,2
1852.0774028375297,1192.7538764418937,2
-1682.728977787073,214.89037160444914,5
-325.574282199816,-1025.3975137472391,0
-1846.0297908060172,-352.955699415229,7
-949.5527839784967,1185.8891650087496,9
1282.1931766404236,317.75653840481675,4
-22.11928671058885,-448.6525811555279,0
-450.49388866121205,1878.6596733924218,9
593.5806645468294,-1506.6237452231608,3
-287.2293863863666,1578.1613989883829,9
111.92101311974238,-742.1304395662225,4
1596.1616026467802,128.2871876683759,2
-1197.990108913557,198.24256283245725,5
1410.5597818323674,667.7881843331061,0
379.4165265869487,-47.74341075108447,2
225.6961048685592,-1124.2087140622398,3
-988.5624330625163,249.84005659847807,5
-117.3695961124327,399.34302327248315,8
478.76492371230194,-1557.6691803698234,1
50.494573830441205,40.13623115517172,6
-756.4239566243261,-58.2414137989835,2
524.4081556090647,367.3758920973879,6
992.5136404497526,284.15553976108873,6
1301.1704270084167,81.47956206844731,4
-905.0840301220085,1458.3023113281092,9
-1640.4164543528002,-423.69079997820205,5
-575.0053156461263,-368.48836284891,2
652.5141998842142,-840.8692025193296,0
2050.6171560187286,541.5309873859518,4
87.59703722780928,-90.09261978412628,6
244.94895146188358,-1567.0519901903133,1
758.0863492151124,312.24290536368665,2
1142.6492009405556,-666.7673233129345,0
-1277.603179069669,812.7322995736987,9
-1409.811430885858,643.8838479748039,7
492.72825146094647,-793.2449956167983,0
199.34801283301695,-686.6814758651611,4
1834.6138588185154,411.1134565829425,4
-642.6766533643724,-691.1685966789845,6
1596.4727792049664,-472.76486819043936,6
-210.650970094988,110.04363065053948,2
1.7651015672941313,-1135.145450742047,1
1588.448601513636,-978.7313899575861,0
1193.8336468704788,344.72672160759913,6
-1502.4115262115313,298.328062836288,7
490.8389184495273,-38.06805714823968,2
-184.39448058252626,936.5907912404748,9
105.55573899798121,-703.5177278884892,4
1507.317300457288,858.2402997768664,2
435.79724531567734,-1521.852289662324,1
-959.3123574126403,470.6338669405934,5
1450.4670463217785,884.5032758943362,4
-1701.341146118423,-127.73015333751347,5
1137.103640359153,-602.7620998546209,3
1100.3939634625494,1726.213017130469,8
-1732.3000188083302,-284.91790638895134,5
336.0341142197619,930.4788887898682,8
150.88568574610517,292.11582511444504,4
985.6559298593853,453.80939881445477,4
90.94107210142889,641.1215377138507,8
-993.9532835832604,1336.8847345427268,9
16.83574057603674,441.13784118837833,8
-1293.458605777381,-535.9736381135089,6
-503.41380253958926,138.44075894265217,2
1856.9554539691837,1006.1064247422595,4
949.3051212944105,-66.55021762006184,4
-932.2569302922102,-564.0222023058685,2
1612.274893648002,-411.3995090771786,4
-597.5143436686745,-1348.8955283422067,1
1343.9976915666864,461.45445282193424,6
260.6793083644048,-1565.5745704126193,1
736.0489209573091,-1412.363867056499,3
1473.0772100443062,-777.1876074776869,0
-1575.9252493577856,673.1966883422194,9
557.4686834614735,423.9062899055407,8
-371.5100591974874,502.30874612068214,8
1576.0002949852772,-341.89149231436113,6
-837.910223689246,338.1862860976316,5
1124.2868656070361,-1214.9309103511487,3
397.3285506486298,-1435.8340963705764,1
-1467.8907772798418,734.3477399402814,9
-1702.8092853435812,73.5264832640297,5
261.80453093932095,-1071.1966359862304,3
535.5778127945475,-1221.6443068836286,3
327.6438394176365,-528.6632138973414,0
-570.161011223967,-1308.6553396886532,1
1265.152776816324,118.09684021205615,0
-98.6860077202204,677.7706855263812,2
-1355.3194717680449,892.4572109176885,9
1668.2951907283389,847.8306563091863,2
734.5733416161573,-669.1740883207035,0
1132.4957608189866,824.1146365522058,6
197.23239269225837,-1058.8318511811879,3
2011.2142725662857,1220.7964469293136,4
2101.0517920408847,598.9278750863842,2
-66.71866129169614,-814.4767090328659,0
1633.644099528569,-659.9473912467398,0
71.47790284861095,-924.2253161100128,3
599.7169211222935,-1364.8410416096656,3
-577.6817015331366,94.1086652947319,8
950.8131111863962,348.82122670164824,2
163.91584068055846,1032.8390927638256,8
113.83001426770714,798.9547497480379,9
867.2289182190694,-17.378125573113365,4
634.2287725639628,-943.3314507677358,0
-1424.018479429997,854.7546659347464,7
-595.6410870484871,-421.92172873579614,6
882.3004048777938,270.00937874166107,4
-299.43268960910865,-491.90321428799643,4
-1234.2462837573862,114.20268074832497,9
-958.8146917142742,-671.4013555745363,2
421.06423099538506,886.708461920845,9
-1282.3112853135965,877.077552128762,5
-1085.3347975241782,1311.8172459770049,9
1096.0833919831293,-1209.7480078291242,3
-1495.8911585448639,262.72861256055745,7
-1461.3268681575116,385.7901325287504,5
-1039.7222490989082,860.6258091963402,7
-886.3994760021308,794.8770160137109,8
-738.8231847151682,-1281.2719705987804,1
631.5596647422227,-697.281194764975,0
1536.736427411,-488.1091831572409,0
906.4828428295468,354.92521709391895,3
504.22713843130305,232.48333605920615,4
111.24120514459355,706.6159616079617,8
471.65655827395403,50.84819149075163,9
-1289.4670440687555,718.0538667608863,7
67.3435628382268,337.5331068906111,9
-230.38085979538963,-1433.4551889079312,1
1487.0733787629458,583.6683252468926,2
-1353.4990943466223,510.6510812832537,7
1249.050696083528,-1184.3666788903531,0
218.73924044797369,256.1667135290394,2
1482.9835498039874,-762.4221186458194,0
-783.922843432569,1105.0107994088735,5
-1148.6083579154845,946.7804864950269,7
391.35669007675756,-1581.2296923881518,1
217.7976391369942,405.3401471902948,8
-73.7836484648637,-146.8615635119759,2
1818.4285082646354,690.8020760051976,2
-712.8439554127765,-91.96302549149871,2
2317.269686064009,1130.244799241774,2
1269.545387420334,432.7798275081094,4
606.89149570322,406.40479898560943,2
1234.685376409637,277.32033822566063,6
374.7518003594822,-1470.7202578581173,1
-952.1024150403442,1341.374763320382,9
-715.7656193667127,-363.78998126288644,8
-1699.4257343652794,164.1782565916661,5
-299.74260818338865,-1353.035376632877,1
381.9299120040617,886.9413456250189,9
-150.1184573479346,-1186.6148688596938,1
152.19045159720307,-18.757923559970774,2
613.4302019944241,1561.8587037920088,8
710.1029371056045,-1238.8727513292608,3
-548.6808912819603,826.9369738702458,8
-1028.2455258774041,1440.0644986396628,9
1294.6978676502845,302.14987669096695,2
267.184876406511,138.68028041386293,4
534.0845716039125,-20.228715705325122,2
819.739001717056,1047.2710005869553,8
1257.3136450545926,594.113830368881,8
-1073.4314921330754,-458.17785401904536,2
-1478.4790332669058,-718.0089086991067,0
-1561.4363765593623,281.73326818434236,5
539.7092244050295,1583.6761894858294,8
-543.415376714534,1157.026533231475,8
-1494.088344507308,314.92114320399253,5
0.6689702597031145,-1388.9074348813933,3
-629.98851661417,794.0585997404496,9
2124.758279943128,1064.4548223973613,4
382.1930996591402,-1160.5889723472376,3
1225.4426277768187,-239.2918826434075,4
1306.7991078004763,-252.22438191110732,4
-1017.1164272312484,929.2158581973391,5
405.4068786626162,-1626.5288941224424,1
-1072.461350388875,-840.2948448484668,0
294.28716615598483,-1587.7210087735295,1
965.6999529538267,-377.43773749386474,2
1425.767931533908,-220.13920114574137,0
-492.9603199015971,-87.80185246158152,6
189.74748792768668,933.9400756857792,9
-841.4561085120264,-612.8051453919884,6
-278.31824089663826,-1460.4843995286094,1
-1702.5838918803554,-29.344567035054833,5
322.01674784935494,-1445.08240129921,1
-990.0746596142984,-1142.1090573491622,1
251.2665813389982,-1503.385612228238,1
-362.7007070410652,1256.108131163303,9
-594.0516114288346,-1230.1405762493152,3
410.9201291973334,-50.81370989111013,4
-1720.056624927417,179.73608783085518,5
-1106.1579215078748,-1001.1257693692494,3
1163.8420757064418,-499.30309834343575,6
-248.92506244873454,182.12850302445753,6
115.7105280941266,-565.7238066232853,6
1613.6807489451628,1296.3021034175815,4
291.9882897455496,-525.2654238268331,6
927.522747418504,-486.47258115718404,0
-1717.8093779610954,-370.5547382197973,5
-272.34597485350275,293.14180239097726,8
235.77008324539585,-368.8350655053174,3
-743.1737026716179,-763.2466202015536,3
1878.7449170763477,315.9153138089902,4
80.03654666973834,-462.76922889345434,6
-1318.3148272586038,512.937237696015,7
-1610.676701124477,312.23692735112957,7
278.63378588823093,1817.0478311210063,8
126.79673749566258,1012.2129970602609,9
-784.5940849254266,-967.5059383787233,0
-760.4351826778243,-474.71158125956475,3
1087.8429282763416,368.9544795362547,8
-1721.1670866761838,106.8008175748726,7
100.76518881717249,-702.6316749614068,6
-1639.717051151528,311.1624249604931,7
-444.97401717943455,1194.7602590750287,9
1133.5290094045233,-1321.135441569911,3
1427.7934015755009,357.8819311784436,4
1092.9272893640812,-792.829599919231,6
1416.3350526210786,-696.366194138218,6
-1577.5982742770157,-180.18235488640607,5
425.10623951485707,-663.4739628041687,0
820.8791822275579,-929.2303292838365,1
-897.7711228071885,-1222.6336638451983,1
-1538.3963751473814,120.37026871943625,5
407.41341982217926,929.9425035726978,9
1022.2508337085699,-955.5150513742558,4
1236.6404029691641,413.36491141737946,6
-1564.1152774349941,158.38492384002066,5
-1489.2895021819015,574.5892070001327,7
-257.4215557493835,-486.4960756565255,8
-856.7459557727962,-1335.9403999945366,1
-636.363703929997,-227.08369628895431,2
744.9623897067171,1011.4515359834692,9
-1378.513013732275,243.71745732422127,7
-1878.1230959420097,-345.77538135672614,7
459.63773818876615,-1390.9505065217897,1
-624.8715392484683,-789.7899415753141,0
-716.0608398057428,1168.6515692539992,9
-1272.3541188991994,-809.7152004893808,3
1104.3424498402646,351.655237325324,2
-1065.422901452993,1321.4054879348191,9
-370.90272328789194,-686.8871001254277,0
-1487.8692298984927,368.40468713578605,7
368.5909559956837,-294.999913837603,6
-280.76280394020495,752.9715861934947,8
707.311706987199,346.0404240803234,2
-1528.7719244539728,217.3966268335774,7
846.7382943272202,-1214.1944237032242,0
955.1094607307273,319.3881075348225,2
904.0141182098452,-861.0137149342487,3
609.3955000448586,1083.4967252373642,8
931.0645581692537,144.78145774073246,2
1559.9277313860186,854.0909401462734,2
1234.3601361961187,246.43279216454593,6
-867.3471131811871,995.2683061297619,9
473.38327043819646,-1213.4846021321307,3
1855.4279304453717,-482.4490660763469,0
-1788.899286794546,-173.981250266991,7
-1389.7276017688926,525.6651981455537,8
1305.524745434756,1022.2245607581704,6
1498.0634164771159,702.0961883918326,2
-553.2762370564907,1425.013903691341,9
589.9109242331499,166.5335895344188,4
42.17355544359486,-254.0912652289497,2
729.2274715596037,-441.9442157008764,6
1909.6664008092478,474.7647657651314,6
-741.6642805772171,-819.677341169947,8
2077.2374664157605,-653.6479285615278,0
1164.589820875561,-784.555299832157,4
-596.9090557644237,51.718615965849466,4
1038.5194931125843,1315.758181968566,4
-1403.5635730673494,636.4346666270402,7
-1627.1767198353746,281.1781647896659,5
-21.856813592207754,924.067530819801,8
1026.9598108126547,-185.60693469218637,4
-693.4267645448105,1165.9270017845429,9
95.1912452320094,-1529.0375647827962,1
-189.2803585020104,-935.2707504762284,0
-1815.9956936744554,-425.02733338675233,5
1454.7038555836718,755.587563060622,4
1433.9614331369949,721.1814282993402,4
1873.5635355444504,991.4073815619171,4
1109.5333468245724,-598.9160910218455,0
1494.1278685879688,-585.227019498807,0
2114.7630044523503,738.9466189020563,4
-1838.6345937106319,-342.01348820140043,5
-881.9217280776531,-400.2069715543586,6
1222.6820478686357,-618.524336751649,0
1032.5515394644256,-409.90820843089205,4
-1014.491016923558,915.7300885064046,5
2117.7603369259655,-176.64142631142093,4
28.174339923489185,-1512.2052472076207,1
-179.877561424573,-311.8130299053294,3
479.5553989864539,-1554.8942693222905,1
-565.842570421748,-1019.4533709488816,1
-1236.768422228052,-329.0506157612885,6
2354.0034050216873,661.3755613386328,4
305.8176749688783,-1362.678145692236,3
-230.08212856942126,1302.5897767459453,8
-145.53116686465432,-13.850304907124785,2
-841.8368940718318,-274.6249045713538,8
900.5763233386973,-719.2697817548407,2
-1909.6512392940313,-459.64594033375334,7
1935.5228615114881,-492.19622566584644,0
2014.4235617824272,401.29521082334946,4
117.79509589892764,-1041.2265108805116,0
-581.0061143591553,884.99374540267,8
-1517.0924842739182,-69.69027844773254,5
-918.1288692053006,-796.0493043282319,0
-552.4280523240222,-733.9225733817697,8
1912.907062591339,1138.7092547938214,2
-788.7280658702855,1435.1772032397741,9
1321.1952658289188,321.97667291618956,0
-136.5393924025328,1121.9029589165568,8
-712.9622296390639,1472.3600525277495,9
-1182.6401993842005,-934.8108304637624,6
1325.9659347954832,-802.197475955922,4
1631.182647103831,112.89987632085754,2
818.2591939942282,1118.4292929333762,9
-753.2450981706274,-109.67059559113595,3
1123.6330702135913,232.25543372338643,4
-1673.6882083135008,-546.9577323536438,5
1384.3340816883456,-517.717769049048,0
-157.2897997585414,508.20860786745436,9
-1430.4794808113502,-184.65089716911817,5
481.3815845696667,-1025.136572103808,3
1154.7008794279222,249.12496078129908,6
541.9552617955063,208.5639354747319,6
-770.2008887958998,-185.18128404379078,8
-239.93976784518563,-1257.7790413060263,3
535.0758368439548,-1077.5054379796507,3
281.97977799824423,256.4169345552387,8
-469.08278206783297,-1274.2925799975242,1
1837.2858850914188,446.00907830282745,4
1422.0445189668242,-332.3871156797307,0
102.62505221209038,1140.413597631377,9
-1150.7625623558185,884.8845974943199,7
-496.0704848335552,1215.2112446399253,9
1898.3710592672826,82.52679905467029,4
-1045.6648524181196,-252.33269118116743,8
-1201.146864569592,1277.8689332605372,9
252.66240685080768,-1489.7065897917173,1
1424.9825084047493,-1148.4008934722294,6
-1502.2252450423687,352.89078188679497,7
-576.6584095421676,-1336.8884421879343,3
1461.713627417836,-614.2419180964363,0
-426.73551853131596,10.610563457947828,2
-179.847816002131,33.78686440100843,6
